roi,image,plate,area,meangray,perim,circ,perc.area,AR,round,solidity,red,green,blue
1,DSC_1128_Plate1end.JPG,1,4457,42.298,282.291,0.703,0,1.616,0.619,0.924,58.962,64.193,3.729
2,DSC_1128_Plate1end.JPG,1,2671,37.584,211.095,0.753,0,1.235,0.81,0.94,52.378,57.384,2.988
3,DSC_1128_Plate1end.JPG,1,2597,38.442,208.894,0.748,0,1.829,0.547,0.939,53.715,58.528,3.082
4,DSC_1128_Plate1end.JPG,1,490,42.835,87.983,0.795,0,1.658,0.603,0.913,60.161,57.508,10.884
5,DSC_1128_Plate1end.JPG,1,2153,57.607,204.309,0.648,0,1.52,0.658,0.91,76.039,75.281,21.54
6,DSC_1128_Plate1end.JPG,1,2477,40.626,190.167,0.861,0,1.206,0.83,0.959,56.012,62.225,3.631
7,DSC_1128_Plate1end.JPG,1,519,46.886,101.397,0.634,0,1.271,0.787,0.822,62.811,61.06,16.726
8,DSC_1128_Plate1end.JPG,1,776,34,108.468,0.829,0,1.217,0.822,0.922,48.358,43.854,9.716
9,DSC_1128_Plate1end.JPG,1,1170,73.674,185.137,0.429,0,1.756,0.569,0.773,96.24,90.326,34.568
10,DSC_1128_Plate1end.JPG,1,2589,36.922,206.066,0.766,0,1.588,0.63,0.937,49.778,57.442,3.546
11,DSC_1128_Plate1end.JPG,1,1897,48.676,205.137,0.566,0,2.233,0.448,0.847,68.541,71.321,6.192
12,DSC_1128_Plate1end.JPG,1,427,37.26,84.083,0.759,0,1.902,0.526,0.916,51.55,52.508,7.721
13,DSC_1128_Plate1end.JPG,1,532,65.836,109.882,0.554,0,1.694,0.59,0.825,88.419,82.6,26.556
14,DSC_1128_Plate1end.JPG,1,1764,41.236,189.48,0.617,0,2.001,0.5,0.872,56.239,62.019,5.429
15,DSC_1128_Plate1end.JPG,1,1118,52.755,160.853,0.543,0,2.289,0.437,0.84,73.848,71.906,12.556
16,DSC_1128_Plate1end.JPG,1,3568,50.314,339.505,0.389,0,1.447,0.691,0.777,68.136,67.795,15.007
17,DSC_1128_Plate1end.JPG,1,2593,36.967,209.137,0.745,0,1.658,0.603,0.93,49.999,57.435,3.476
18,DSC_1128_Plate1end.JPG,1,1161,58.016,136.125,0.787,0,1.219,0.82,0.952,81.465,82.413,10.183
19,DSC_1128_Plate1end.JPG,1,1873,43.983,175.581,0.763,0,1.592,0.628,0.929,62.874,63.894,5.186
20,DSC_1128_Plate1end.JPG,1,1706,36.73,176.51,0.688,0,1.781,0.561,0.91,49.29,55.968,4.929
21,DSC_1128_Plate1end.JPG,1,504,54.865,82.669,0.927,0,1.113,0.898,0.954,76.454,79.929,8.232
22,DSC_1128_Plate1end.JPG,1,589,58.643,114.468,0.565,0,1.168,0.856,0.844,77.686,74.219,24.005
23,DSC_1128_Plate1end.JPG,1,4999,42.664,322.434,0.604,0,2.204,0.454,0.882,59.307,64.628,4.055
24,DSC_1128_Plate1end.JPG,1,647,53.631,122.225,0.544,0,1.153,0.867,0.874,73.006,68.977,18.977
25,DSC_1128_Plate1end.JPG,1,2902,37.967,235.622,0.657,0,1.709,0.585,0.895,51.949,58.375,3.605
26,DSC_1128_Plate1end.JPG,1,2782,38.619,217.38,0.74,0,1.709,0.585,0.924,53.528,58.992,3.384
27,DSC_1128_Plate1end.JPG,1,2266,42.782,194.995,0.749,0,1.507,0.664,0.931,61.751,62.737,3.85
28,DSC_1128_Plate1end.JPG,1,3829,40.447,296.978,0.546,0,1.671,0.598,0.828,56.112,60.874,4.35
29,DSC_1128_Plate1end.JPG,1,2966,48.798,292.735,0.435,0,1.297,0.771,0.786,67.333,67.87,11.192
30,DSC_1128_Plate1end.JPG,1,1339,44.475,160.024,0.657,0,1.806,0.554,0.872,62.338,64.751,6.388
31,DSC_1128_Plate1end.JPG,1,537,77.885,95.64,0.738,0,1.554,0.643,0.9,99.98,92.993,40.78
32,DSC_1128_Plate1end.JPG,1,520,50.383,110.811,0.532,0,2.119,0.472,0.784,69.9,64.106,17.133
33,DSC_1128_Plate1end.JPG,1,416,77.397,93.397,0.599,0,1.259,0.794,0.787,97.135,90.317,44.75
34,DSC_1128_Plate1end.JPG,1,225,69.636,59.841,0.79,0,1.512,0.661,0.895,96.773,89.969,22.204
35,DSC_1128_Plate1end.JPG,1,2066,38.783,193.723,0.692,0,1.914,0.523,0.92,53.211,57.369,5.754
36,DSC_1128_Plate1end.JPG,1,1648,38.481,176.752,0.663,0,2.029,0.493,0.884,52.838,58.22,4.36
37,DSC_1128_Plate1end.JPG,1,493,51.353,228.468,0.119,0,11.293,0.089,0.553,63.848,58.544,31.653
38,DSC_1128_Plate1end.JPG,1,415,40.622,79.841,0.818,0,1.316,0.76,0.936,54.084,55.366,12.39
39,DSC_1128_Plate1end.JPG,1,1635,44.486,152.024,0.889,0,1.293,0.774,0.967,64.129,62.779,6.524
40,DSC_1128_Plate1end.JPG,1,1209,50.443,157.782,0.61,0,1.764,0.567,0.891,65.314,62.256,23.725
41,DSC_1128_Plate1end.JPG,1,3334,46.006,313.706,0.426,0,1.242,0.805,0.801,65.052,62.157,10.805
42,DSC_1128_Plate1end.JPG,1,1499,34.876,149.681,0.841,0,1.497,0.668,0.957,47.241,52.376,5.004
43,DSC_1128_Plate1end.JPG,1,1486,54.909,173.823,0.618,0,1.968,0.508,0.848,74.864,70.929,18.935
44,DSC_1128_Plate1end.JPG,1,3296,29.951,257.421,0.625,0,2.005,0.499,0.877,39.753,46.953,3.138
45,DSC_1128_Plate1end.JPG,1,1199,40.936,137.439,0.798,0,1.371,0.729,0.914,55.334,55.541,11.953
46,DSC_1128_Plate1end.JPG,1,3041,30.182,250.936,0.607,0,1.565,0.639,0.863,40.7,45.744,4.099
47,DSC_1128_Plate1end.JPG,1,100,74.63,40.284,0.774,0,1.424,0.702,0.87,95.58,80.86,47.41
48,DSC_1128_Plate1end.JPG,1,182,82.516,56.184,0.725,0,1.567,0.638,0.856,99.137,94.984,53.451
49,DSC_1128_Plate1end.JPG,1,385,74.125,129.924,0.287,0,1.618,0.618,0.76,90.075,83.481,48.532
50,DSC_1128_Plate1end.JPG,1,1317,82.661,417.262,0.095,0,6.899,0.145,0.358,100.212,93.621,54.096
1,DSC_1130_Plate2end.JPG,2,3246,41.986,308.291,0.429,0,2.314,0.432,0.755,60.155,61.881,3.903
2,DSC_1130_Plate2end.JPG,2,1255,52.728,172.066,0.533,0,2.229,0.449,0.825,76.183,75.265,6.739
3,DSC_1130_Plate2end.JPG,2,569,55.084,111.054,0.58,0,1.998,0.501,0.842,76.408,69.891,18.949
4,DSC_1130_Plate2end.JPG,2,858,50.881,123.439,0.708,0,1.65,0.606,0.904,71.408,70.823,10.38
5,DSC_1130_Plate2end.JPG,2,2033,48.622,280.191,0.325,0,1.32,0.757,0.816,65.823,59.985,20.018
6,DSC_1130_Plate2end.JPG,2,2173,38.336,186.894,0.782,0,1.737,0.576,0.941,53.034,58.193,3.815
7,DSC_1130_Plate2end.JPG,2,3788,32.244,345.706,0.398,0,1.641,0.61,0.738,43.939,48.788,4.024
8,DSC_1130_Plate2end.JPG,2,3951,43.458,372.86,0.357,0,1.844,0.542,0.728,61.836,64.423,4.108
9,DSC_1130_Plate2end.JPG,2,2419,31.031,211.581,0.679,0,1.596,0.627,0.901,41.947,47.782,3.39
10,DSC_1130_Plate2end.JPG,2,928,87.406,291.203,0.138,0,9.582,0.104,0.565,106.596,102.716,53.094
11,DSC_1130_Plate2end.JPG,2,261,45.031,61.598,0.864,0,1.215,0.823,0.909,64.08,60.207,10.816
12,DSC_1130_Plate2end.JPG,2,1071,53.401,141.439,0.673,0,1.771,0.565,0.89,80.531,71.259,8.42
13,DSC_1130_Plate2end.JPG,2,223,58.637,59.941,0.78,0,1.801,0.555,0.92,82,74.525,19.404
14,DSC_1130_Plate2end.JPG,2,416,51.06,79.841,0.82,0,1.306,0.766,0.923,74.805,67.661,10.688
15,DSC_1130_Plate2end.JPG,2,1105,42.629,145.681,0.654,0,1.348,0.742,0.865,59.677,56.246,11.943
16,DSC_1130_Plate2end.JPG,2,592,72.797,136.267,0.401,0,1.804,0.554,0.777,95.231,86.591,36.639
17,DSC_1130_Plate2end.JPG,2,256,73.09,88.083,0.415,0,1.262,0.793,0.686,89.672,85.059,44.414
18,DSC_1130_Plate2end.JPG,2,499,64.699,184.693,0.184,0,1.658,0.603,0.672,82.639,79.499,32.008
19,DSC_1130_Plate2end.JPG,2,712,77.219,150.752,0.394,0,1.176,0.85,0.81,93.365,88.119,49.992
20,DSC_1130_Plate2end.JPG,2,3010,42.42,236.451,0.677,0,1.762,0.567,0.9,61.475,62.278,3.503
21,DSC_1130_Plate2end.JPG,2,2709,45.788,213.137,0.749,0,1.689,0.592,0.931,67.123,66.778,3.477
22,DSC_1130_Plate2end.JPG,2,686,66.672,140.368,0.438,0,1.011,0.989,0.82,87.777,82.315,29.84
23,DSC_1130_Plate2end.JPG,2,1814,42.307,167.095,0.816,0,1.442,0.693,0.941,58.908,64.241,3.8
24,DSC_1130_Plate2end.JPG,2,1940,38.251,166.953,0.875,0,1.165,0.859,0.962,52.281,58.65,3.825
25,DSC_1130_Plate2end.JPG,2,1984,46.339,188.066,0.705,0,1.761,0.568,0.896,67.1,66.729,5.169
26,DSC_1130_Plate2end.JPG,2,2781,42.91,213.865,0.764,0,1.626,0.615,0.933,60.33,65.71,2.689
27,DSC_1130_Plate2end.JPG,2,448,46.96,84.083,0.796,0,1.169,0.855,0.908,65.42,61.915,13.542
28,DSC_1130_Plate2end.JPG,2,353,72.516,101.64,0.429,0,1.34,0.747,0.784,94.64,84.657,38.147
29,DSC_1130_Plate2end.JPG,2,499,69.838,121.882,0.422,0,1.391,0.719,0.798,91.15,85.715,32.559
30,DSC_1130_Plate2end.JPG,2,6428,35.428,460.558,0.381,0,1.525,0.656,0.764,48.723,54.391,3.169
31,DSC_1130_Plate2end.JPG,2,191,75.874,54.527,0.807,0,1.427,0.701,0.893,96.901,90.183,40.565
32,DSC_1130_Plate2end.JPG,2,461,54.562,85.497,0.793,0,1.193,0.838,0.925,78.618,73.456,11.61
33,DSC_1130_Plate2end.JPG,2,967,48.923,124.711,0.781,0,1.592,0.628,0.919,70.941,69.19,6.67
34,DSC_1130_Plate2end.JPG,2,733,50.51,111.054,0.747,0,1.422,0.703,0.905,69.767,66.514,15.251
35,DSC_1130_Plate2end.JPG,2,690,43.445,130.267,0.511,0,1.186,0.843,0.797,57.367,54.638,18.326
36,DSC_1130_Plate2end.JPG,2,4211,39.245,306.777,0.562,0,2.388,0.419,0.858,54.405,59.267,4.07
37,DSC_1130_Plate2end.JPG,2,2395,48.416,191.723,0.819,0,1.038,0.963,0.953,68.752,67.434,9.049
38,DSC_1130_Plate2end.JPG,2,478,45.358,87.497,0.785,0,1.591,0.629,0.924,64.607,56.73,14.68
39,DSC_1130_Plate2end.JPG,2,2911,43.205,232.593,0.676,0,1.591,0.628,0.891,62.43,60.357,6.825
40,DSC_1130_Plate2end.JPG,2,666,55.138,98.225,0.867,0,1.385,0.722,0.945,81.637,79.189,4.625
41,DSC_1130_Plate2end.JPG,2,265,39.513,62.184,0.861,0,1.402,0.714,0.919,54.294,50.283,13.981
42,DSC_1130_Plate2end.JPG,2,2172,35.427,194.409,0.722,0,1.647,0.607,0.929,49.761,52.475,4.057
43,DSC_1130_Plate2end.JPG,2,491,42.974,81.598,0.927,0,1.059,0.944,0.959,60.446,61.397,7.112
44,DSC_1130_Plate2end.JPG,2,1077,59.724,188.894,0.379,0,2.68,0.373,0.719,78.24,72.295,28.558
45,DSC_1130_Plate2end.JPG,2,1232,35.252,133.782,0.865,0,1.092,0.915,0.952,48.585,52.166,4.997
46,DSC_1130_Plate2end.JPG,2,951,49.911,117.054,0.872,0,1.281,0.781,0.952,71.333,68.585,9.932
1,DSC_1136_Plate3end.JPG,3,2371,37.144,212.35,0.661,0,1.865,0.536,0.901,51.838,3.406,3.406
2,DSC_1136_Plate3end.JPG,3,1798,41.771,176.409,0.726,0,1.383,0.723,0.928,59.568,4.337,4.337
3,DSC_1136_Plate3end.JPG,3,3349,45.163,232.836,0.776,0,1.405,0.712,0.944,64.254,3.776,3.776
4,DSC_1136_Plate3end.JPG,3,473,41.96,91.74,0.706,0,1.958,0.511,0.888,59.668,13.319,13.319
5,DSC_1136_Plate3end.JPG,3,915,54.377,130.711,0.673,0,2.009,0.498,0.884,79.33,11.499,11.499
6,DSC_1136_Plate3end.JPG,3,2083,43.848,207.48,0.608,0,1.938,0.516,0.852,62.139,5.304,5.304
7,DSC_1136_Plate3end.JPG,3,2238,44.301,180.409,0.864,0,1.305,0.766,0.959,62.179,4.096,4.096
8,DSC_1136_Plate3end.JPG,3,3149,36.542,237.622,0.701,0,1.867,0.536,0.927,50.891,2.913,2.913
9,DSC_1136_Plate3end.JPG,3,2953,50.238,222.35,0.751,0,1.439,0.695,0.935,72.061,5.186,5.186
10,DSC_1136_Plate3end.JPG,3,723,44.968,103.154,0.854,0,1.477,0.677,0.95,62.942,6.195,6.195
11,DSC_1136_Plate3end.JPG,3,2123,35.398,198.551,0.677,0,1.879,0.532,0.927,48.99,3.858,3.858
12,DSC_1136_Plate3end.JPG,3,3946,41.521,290.492,0.588,0,2.366,0.423,0.866,58.083,3.42,3.42
13,DSC_1136_Plate3end.JPG,3,213,66.404,55.941,0.855,0,1.062,0.941,0.908,87.38,32.662,32.662
14,DSC_1136_Plate3end.JPG,3,1977,45.117,178.409,0.781,0,1.615,0.619,0.935,62.65,4.738,4.738
15,DSC_1136_Plate3end.JPG,3,3265,41.186,269.037,0.567,0,1.972,0.507,0.843,57.253,3.552,3.552
16,DSC_1136_Plate3end.JPG,3,1355,52.738,141.196,0.854,0,1.053,0.95,0.953,73.506,9.167,9.167
17,DSC_1136_Plate3end.JPG,3,2991,42.873,260.35,0.555,0,2.275,0.44,0.838,59.449,3.652,3.652
18,DSC_1136_Plate3end.JPG,3,5794,33.934,436.475,0.382,0,1.52,0.658,0.773,46.511,2.624,2.624
19,DSC_1136_Plate3end.JPG,3,1490,48.501,148.953,0.844,0,1.364,0.733,0.961,68.259,5.217,5.217
20,DSC_1136_Plate3end.JPG,3,111,82.423,51.941,0.517,0,1.648,0.607,0.776,106.369,51.279,51.279
21,DSC_1136_Plate3end.JPG,3,224,74.884,64.284,0.681,0,1.753,0.571,0.865,98.054,40.451,40.451
22,DSC_1136_Plate3end.JPG,3,481,57.349,90.083,0.745,0,1.255,0.797,0.89,78.913,17.212,17.212
23,DSC_1136_Plate3end.JPG,3,2668,42.075,225.279,0.661,0,2.005,0.499,0.886,60.567,3.94,3.94
24,DSC_1136_Plate3end.JPG,3,2952,37.978,254.492,0.573,0,1.855,0.539,0.835,52.908,4.092,4.092
25,DSC_1136_Plate3end.JPG,3,526,66.884,95.497,0.725,0,1.805,0.554,0.892,93.58,28.519,28.519
26,DSC_1136_Plate3end.JPG,3,1857,43.592,167.681,0.83,0,1.422,0.703,0.96,61.188,4.244,4.244
27,DSC_1136_Plate3end.JPG,3,1778,41.483,182.066,0.674,0,1.798,0.556,0.901,57.687,4.999,4.999
28,DSC_1136_Plate3end.JPG,3,657,61.83,125.782,0.522,0,1.46,0.685,0.786,83.954,23.766,23.766
29,DSC_1136_Plate3end.JPG,3,826,49.11,116.811,0.761,0,1.811,0.552,0.925,69.372,5.608,5.608
30,DSC_1136_Plate3end.JPG,3,1455,52.06,160.752,0.708,0,1.382,0.724,0.897,75.329,13.729,13.729
31,DSC_1136_Plate3end.JPG,3,1964,42.558,167.196,0.883,0,1.116,0.896,0.966,59.513,4.173,4.173
32,DSC_1136_Plate3end.JPG,3,1263,46.339,137.681,0.837,0,1.339,0.747,0.955,65.865,7.245,7.245
33,DSC_1136_Plate3end.JPG,3,2184,37.375,186.066,0.793,0,1.501,0.666,0.934,51.306,3.503,3.503
34,DSC_1136_Plate3end.JPG,3,2332,44.155,184.652,0.859,0,1.213,0.824,0.966,61.54,4.617,4.617
35,DSC_1136_Plate3end.JPG,3,3506,37.408,238.108,0.777,0,1.488,0.672,0.949,52.196,3.132,3.132
36,DSC_1136_Plate3end.JPG,3,670,73.445,118.368,0.601,0,1.63,0.613,0.85,92.685,39.293,39.293
37,DSC_1136_Plate3end.JPG,3,1365,34.097,235.522,0.309,0,1.416,0.706,0.736,48.224,10.976,10.976
38,DSC_1136_Plate3end.JPG,3,501,60.435,94.711,0.702,0,1.21,0.826,0.865,89.535,9.21,9.21
39,DSC_1136_Plate3end.JPG,3,1217,41.371,137.539,0.808,0,1.242,0.805,0.94,58.106,5.644,5.644
40,DSC_1136_Plate3end.JPG,3,1300,38.602,136.125,0.882,0,1.2,0.833,0.963,52.19,4.103,4.103
41,DSC_1136_Plate3end.JPG,3,3773,43.696,258.492,0.71,0,1.962,0.51,0.935,63.127,3.561,3.561
42,DSC_1136_Plate3end.JPG,3,562,52.121,100.912,0.694,0,1.323,0.756,0.894,71.397,15.512,15.512
43,DSC_1136_Plate3end.JPG,3,1160,57.391,168.752,0.512,0,2.247,0.445,0.829,79.074,19.064,19.064
44,DSC_1136_Plate3end.JPG,3,2996,48.369,399.002,0.236,0,2.182,0.458,0.663,66.112,15.98,15.98
45,DSC_1136_Plate3end.JPG,3,432,22.301,80.426,0.839,0,1.569,0.637,0.937,32.972,8.766,8.766
46,DSC_1136_Plate3end.JPG,3,1845,34.46,175.823,0.75,0,1.704,0.587,0.932,48.378,5.334,5.334
47,DSC_1136_Plate3end.JPG,3,3279,44.475,304.392,0.445,0,1.295,0.772,0.807,61.649,11.326,11.326
48,DSC_1136_Plate3end.JPG,3,2023,35.069,191.723,0.692,0,1.818,0.55,0.915,47.364,5.791,5.791
49,DSC_1136_Plate3end.JPG,3,249,38.835,61.355,0.831,0,1.647,0.607,0.922,53.731,14.129,14.129
50,DSC_1136_Plate3end.JPG,3,2621,33.108,218.208,0.692,0,1.959,0.51,0.901,44.442,4.151,4.151
51,DSC_1136_Plate3end.JPG,3,2374,32.66,183.095,0.89,0,1.138,0.879,0.97,46.17,3.62,3.62
1,DSC_1139_Plate4end.JPG,4,900,47.972,121.296,0.769,0,1.389,0.72,0.914,66.539,67.633,9.773
2,DSC_1139_Plate4end.JPG,4,674,56.927,102.468,0.807,0,1.615,0.619,0.916,82.421,76.547,11.8
3,DSC_1139_Plate4end.JPG,4,2266,41.599,218.652,0.596,0,2.027,0.493,0.851,57.835,63.614,3.36
4,DSC_1139_Plate4end.JPG,4,2518,49.72,227.137,0.613,0,1.749,0.572,0.864,71.739,69.89,7.541
5,DSC_1139_Plate4end.JPG,4,2440,45.767,208.208,0.707,0,1.648,0.607,0.92,65.18,66.911,5.229
6,DSC_1139_Plate4end.JPG,4,205,63.917,54.527,0.866,0,1.094,0.914,0.911,88.659,82.932,20.005
7,DSC_1139_Plate4end.JPG,4,450,57.14,95.397,0.621,0,1.763,0.567,0.84,79.251,70.827,21.36
8,DSC_1139_Plate4end.JPG,4,3231,42.264,313.12,0.414,0,2.924,0.342,0.815,58.28,63.577,4.918
9,DSC_1139_Plate4end.JPG,4,1590,42.616,154.267,0.84,0,1.416,0.706,0.951,58.378,65.708,3.767
10,DSC_1139_Plate4end.JPG,4,208,64.962,58.184,0.772,0,1.383,0.723,0.865,89.332,83.995,21.481
11,DSC_1139_Plate4end.JPG,4,109,68.092,54.184,0.467,0,1.432,0.698,0.677,103.633,83.138,17.596
12,DSC_1139_Plate4end.JPG,4,1613,42.353,185.681,0.588,0,1.988,0.503,0.841,58.844,64.41,3.836
13,DSC_1139_Plate4end.JPG,4,163,80.595,84.083,0.29,0,1.071,0.934,0.549,95.675,90.19,55.65
14,DSC_1139_Plate4end.JPG,4,3023,42.657,302.534,0.415,0,1.934,0.517,0.778,57.225,61.169,9.593
15,DSC_1139_Plate4end.JPG,4,114,57.491,40.87,0.858,0,1.237,0.809,0.884,80.553,73.623,18.158
16,DSC_1139_Plate4end.JPG,4,168,58.619,53.941,0.726,0,1.179,0.848,0.851,83.577,77.06,15.071
17,DSC_1139_Plate4end.JPG,4,2168,50.008,204.309,0.653,0,1.9,0.526,0.893,73.986,72.274,3.761
18,DSC_1139_Plate4end.JPG,4,161,63.118,51.941,0.75,0,1.312,0.762,0.873,90.354,85.789,13.155
19,DSC_1139_Plate4end.JPG,4,577,74.977,130.61,0.425,0,1.422,0.703,0.737,100.78,92.475,31.657
20,DSC_1139_Plate4end.JPG,4,1477,48.34,152.61,0.797,0,1.312,0.762,0.954,67.436,69.816,7.768
21,DSC_1139_Plate4end.JPG,4,2883,42.714,252.492,0.568,0,2.393,0.418,0.866,60.057,65.148,2.963
22,DSC_1139_Plate4end.JPG,4,310,53.5,79.154,0.622,0,1.588,0.63,0.84,77.023,74.961,8.6
23,DSC_1139_Plate4end.JPG,4,1361,49.545,137.539,0.904,0,1.111,0.9,0.964,70.602,72.392,5.639
24,DSC_1139_Plate4end.JPG,4,3529,38.387,276.492,0.58,0,1.705,0.587,0.844,52.721,59.403,3.07
25,DSC_1139_Plate4end.JPG,4,301,82.126,99.054,0.386,0,1.94,0.515,0.717,102.555,96.319,47.458
26,DSC_1139_Plate4end.JPG,4,4557,45.164,282.35,0.718,0,1.826,0.548,0.93,63.715,69.192,2.597
27,DSC_1139_Plate4end.JPG,4,1720,44.351,186.409,0.622,0,1.676,0.597,0.852,62.442,64.495,6.165
28,DSC_1139_Plate4end.JPG,4,995,44.603,128.468,0.758,0,1.665,0.6,0.929,62.827,61.584,9.399
29,DSC_1139_Plate4end.JPG,4,3262,32.933,235.765,0.737,0,1.71,0.585,0.929,43.647,51.962,3.165
30,DSC_1139_Plate4end.JPG,4,3025,31.686,247.179,0.622,0,2.123,0.471,0.874,41.786,48.907,4.346
31,DSC_1139_Plate4end.JPG,4,2864,36.627,222.208,0.729,0,1.543,0.648,0.921,49.414,56.474,4.006
32,DSC_1139_Plate4end.JPG,4,115,65.243,39.456,0.928,0,1.124,0.89,0.913,85.722,73.452,36.652
33,DSC_1139_Plate4end.JPG,4,514,57.558,99.983,0.646,0,1.324,0.755,0.836,73.767,67.858,30.949
34,DSC_1139_Plate4end.JPG,4,634,46.049,96.225,0.86,0,1.476,0.678,0.941,66.21,66.405,5.505
35,DSC_1139_Plate4end.JPG,4,1299,42.179,162.995,0.614,0,2.053,0.487,0.843,58.892,60.6,7.041
36,DSC_1139_Plate4end.JPG,4,536,43.655,205.664,0.159,0,2.688,0.372,0.516,53.924,48.55,28.453
1,DSC_1142_Plate5end.JPG,5,1373,53.998,156.267,0.707,0,1.91,0.524,0.907,77.785,77.038,7.212
2,DSC_1142_Plate5end.JPG,5,1730,51.972,180.51,0.667,0,1.849,0.541,0.913,74.589,72.933,8.383
3,DSC_1142_Plate5end.JPG,5,359,53.538,76.669,0.767,0,1.907,0.524,0.912,74.716,70.312,15.579
4,DSC_1142_Plate5end.JPG,5,136,69.654,44.527,0.862,0,1.65,0.606,0.901,92.926,87.904,28.059
5,DSC_1142_Plate5end.JPG,5,140,75.636,54.77,0.586,0,1.578,0.634,0.767,98.579,93.329,35.007
6,DSC_1142_Plate5end.JPG,5,1841,43.373,201.622,0.569,0,1.837,0.545,0.861,60.732,63.56,5.787
7,DSC_1142_Plate5end.JPG,5,150,68.953,52.527,0.683,0,1.598,0.626,0.836,94.113,89.7,22.953
8,DSC_1142_Plate5end.JPG,5,1758,55.821,177.581,0.701,0,1.901,0.526,0.921,81.523,80.138,5.792
9,DSC_1142_Plate5end.JPG,5,379,54.243,77.598,0.791,0,1.697,0.589,0.926,76.488,71.636,14.599
10,DSC_1142_Plate5end.JPG,5,3078,52.108,229.622,0.734,0,1.594,0.628,0.939,76.7,76.498,3.116
11,DSC_1142_Plate5end.JPG,5,182,72.082,50.77,0.887,0,1.172,0.853,0.901,100.984,91.582,23.709
12,DSC_1142_Plate5end.JPG,5,361,52.748,83.74,0.647,0,1.47,0.68,0.846,78.69,69.044,10.493
13,DSC_1142_Plate5end.JPG,5,379,52.237,75.497,0.836,0,1.144,0.874,0.902,67.942,69.082,19.707
14,DSC_1142_Plate5end.JPG,5,899,58.447,121.296,0.768,0,1.575,0.635,0.913,84.275,81.258,9.76
15,DSC_1142_Plate5end.JPG,5,725,55.28,111.397,0.734,0,1.829,0.547,0.914,78.146,78.163,9.542
16,DSC_1142_Plate5end.JPG,5,1360,49.568,137.196,0.908,0,1.151,0.869,0.964,69.199,74.471,5.021
17,DSC_1142_Plate5end.JPG,5,1935,54.404,170.51,0.836,0,1.327,0.754,0.959,79.946,79.158,4.08
18,DSC_1142_Plate5end.JPG,5,898,51.218,114.225,0.865,0,1.259,0.794,0.953,72.234,76.19,5.241
19,DSC_1142_Plate5end.JPG,5,1756,50.487,205.823,0.521,0,2.337,0.428,0.8,70.854,74.231,6.391
20,DSC_1142_Plate5end.JPG,5,560,70.754,109.64,0.585,0,1.837,0.544,0.864,95.138,85.012,32.109
21,DSC_1142_Plate5end.JPG,5,2091,45.939,180.61,0.806,0,1.408,0.71,0.947,64.652,69.848,3.289
22,DSC_1142_Plate5end.JPG,5,1411,59.858,236.35,0.317,0,2.575,0.388,0.644,87.79,80.373,11.373
23,DSC_1142_Plate5end.JPG,5,1098,45.466,125.397,0.877,0,1.288,0.776,0.956,65.522,65.152,5.73
24,DSC_1142_Plate5end.JPG,5,782,40.913,120.711,0.674,0,1.417,0.706,0.88,58.198,57.233,7.324
25,DSC_1142_Plate5end.JPG,5,1797,48.826,178.995,0.705,0,1.964,0.509,0.906,68.394,72.953,5.099
26,DSC_1142_Plate5end.JPG,5,460,58.833,91.012,0.698,0,1.447,0.691,0.869,78.654,75.463,22.365
27,DSC_1142_Plate5end.JPG,5,4652,38.276,384.274,0.396,0,3.234,0.309,0.775,51.453,58.353,5.023
28,DSC_1142_Plate5end.JPG,5,2531,34.093,209.137,0.727,0,1.822,0.549,0.915,44.878,53.367,4.026
29,DSC_1142_Plate5end.JPG,5,3646,37.282,339.304,0.398,0,2.053,0.487,0.795,49.758,56.392,5.7
30,DSC_1142_Plate5end.JPG,5,2111,35.116,184.066,0.783,0,1.509,0.663,0.934,46.956,54.215,4.161
31,DSC_1142_Plate5end.JPG,5,951,64.879,142.51,0.588,0,1.534,0.652,0.873,82.892,81.129,30.653
32,DSC_1142_Plate5end.JPG,5,2183,46.059,198.409,0.697,0,1.713,0.584,0.907,66.742,65.885,5.501
33,DSC_1142_Plate5end.JPG,5,4857,30.454,383.747,0.414,0,1.847,0.541,0.784,40.412,47.211,3.756
34,DSC_1142_Plate5end.JPG,5,112,62.741,40.87,0.843,0,1.23,0.813,0.878,87.857,79.786,20.536
35,DSC_1142_Plate5end.JPG,5,2445,42.108,240.208,0.532,0,1.658,0.603,0.806,58.085,61.349,6.85
36,DSC_1142_Plate5end.JPG,5,1848,36.168,166.51,0.838,0,1.428,0.701,0.96,49.451,54.781,4.241
37,DSC_1142_Plate5end.JPG,5,129,44.643,111.054,0.131,0,14.13,0.071,0.571,54.589,49.512,29.953
1,DSC_1145_Plate6end.JPG,6,210,79.281,115.841,0.197,0,4.84,0.207,0.526,96.067,90.905,50.671
2,DSC_1145_Plate6end.JPG,6,176,86.852,107.983,0.19,0,5.151,0.194,0.564,103.051,98.614,58.869
3,DSC_1145_Plate6end.JPG,6,2236,73.151,751.235,0.05,0,5.076,0.197,0.188,94.011,87.179,38.182
4,DSC_1145_Plate6end.JPG,6,648,52.495,100.326,0.809,0,1.654,0.605,0.936,71.508,73.215,12.744
5,DSC_1145_Plate6end.JPG,6,2421,59.333,309.605,0.317,0,1.133,0.883,0.73,79.6,76.263,22.186
6,DSC_1145_Plate6end.JPG,6,1565,44.987,153.681,0.833,0,1.451,0.689,0.96,62.663,67.518,4.751
