"pixstart","pix20","pix23","pixend","alivestart","alive20","alive23","aliveend","deadstart","dead20","dead23","deadend","dpixse","dpixs20","dpix2023","dpixs23","dpix23e","dpixse.1","bzt","nacl","inoc","plnt.micr","plate","lbzt","lnacl","lOD600","lOD750","flOD600","Lcellfb6","cellfb6","red","green","blue","aggrE","daggrE","x","y"
997,0,0,209,1,0,0,1,0,1,1,0,-788,-997,0,-997,209,-788,1,0,"y","MoccTr",15,0.00995033085316809,-2.52572864430826,-4.30506559353775,-4.38202663467388,-4.30506559353775,6.30767196863685,463.271070319821,0.462736328314468,0.432194260215153,0.10506941147038,3.93500649558489,-3.53097722452684,233.463333333333,-576.15
2540,4673.6814159292,6704.92920353982,7602,1,1,1,1,0,0,0,0,5062,2133.6814159292,2031.24778761062,4164.92920353982,897.070796460177,5062,0,0.8,"y","BruceH",15,-4.60517018598809,-0.127833371509885,-3.98998454689786,-4.19970507787993,-3.98998454689786,7.10534631417912,1132.96913703775,0.457905641850828,0.502459090850106,0.0396352672990661,11.4523136626313,0.504368126505224,254.63,-576.15
1903,1042.00884955752,3223.69026548673,3406,1,1,1,1,0,0,0,0,1503,-860.991150442478,2181.6814159292,1320.69026548673,182.309734513274,1503,10,0.8,"y","BruceH",15,2.30358459332713,-0.127833371509885,-3.52336501563636,-3.77226106305299,-3.52336501563636,8.05148948995362,3052.9713594374,0.459218077767709,0.501228641636665,0.0395532805956259,10.8860670487124,1.30650077200744,148.796666666667,-597.4
1724,448.150442477876,0,101,1,1,0,1,0,0,1,0,-1623,-1275.84955752212,-448.150442477876,-1724,101,-1623,0.1,10,"y","BruceH",15,-2.20727491318972,2.31055326264322,-4.42284862919414,-4.55638002181866,-4.42284862919414,5.89541705204396,277.873501822894,0.430312179867364,0.382047411081756,0.18764040905088,2.67918722478646,-5.5127434384083,169.963333333333,-597.4
2749,3269.37168141593,3933.32743362832,4072,1,1,1,1,0,0,0,0,1323,520.371681415929,663.955752212389,1184.32743362832,138.672566371682,1323,0.1,0.8,"n","BruceH",15,-2.20727491318972,-0.127833371509885,-4.55638002181866,-4.65646348037564,-4.55638002181866,5.14589816357272,86.2308071608066,0.46363492096348,0.487073337335182,0.0492917417013379,10.8809508540157,-0.755027981963144,191.13,-597.4
1192,0,0,0,1,0,0,0,0,1,1,1,-1192,-1192,0,-1192,0,-1192,10,10,"y","MoccTr",15,2.30358459332713,2.31055326264322,-4.50986000618377,-4.60517018598809,-4.50986000618377,5.47331402197794,152.75360049071,NA,NA,NA,NA,NA,212.296666666667,-597.4
1264,950.646017699115,2327.38938053097,3135,1,1,1,1,0,0,0,0,1871,-313.353982300885,1376.74336283186,1063.38938053097,807.610619469026,1871,10,0.8,"y","BruceH",15,2.30358459332713,-0.127833371509885,-3.83970234384852,-4.13516655674236,-3.83970234384852,7.42421315329576,1590.58538982598,0.466778154751879,0.491578238167425,0.0416436070806965,9.70227779153256,2.18142288929177,233.463333333333,-597.4
1933,1182.20353982301,538.725663716814,287,1,1,1,1,0,0,0,0,-1646,-750.796460176991,-643.477876106195,-1394.27433628319,-251.725663716814,-1646,0,10,"y","KSR",15,-4.60517018598809,2.31055326264322,-4.30506559353775,-4.42284862919414,-4.30506559353775,6.30767196863685,463.271070319821,0.482645276817033,0.403937825528818,0.113416897654148,4.24568774224089,-4.08955009016606,254.63,-597.4
194,144.132743362832,0,144,1,1,0,1,0,0,1,0,-50,-49.8672566371681,-144.132743362832,-194,144,-50,1,10,"y","KSR",16,0.00995033085316809,2.31055326264322,-4.04555439805267,-4.26869794936688,-4.04555439805267,6.98092576227577,990.419100641602,0.484866518411794,0.418125724308579,0.0970077572796275,2.77237635008952,0.3818595548607,148.796666666667,-619.05
2230,2236.02654867257,2505.38938053097,3599,1,1,1,1,0,0,0,0,1369,6.02654867256661,269.362831858407,275.389380530974,1093.61061946903,1369,1,0.8,"n","MoccTr",16,0.00995033085316809,-0.127833371509885,-3.83970234384852,-4.1043948980756,-3.83970234384852,7.42421315329576,1590.58538982598,0.44587760765446,0.427107006581455,0.127015385764085,7.80719546189138,-1.6986295200987,169.963333333333,-619.05
1668,215.017699115044,0,396,1,1,0,1,0,0,1,0,-1272,-1452.98230088496,-215.017699115044,-1668,396,-1272,0,10,"n","MoccTr",16,-4.60517018598809,2.31055326264322,-3.36679595494482,-3.66907682681776,-3.36679595494482,8.35377482615604,4160.68427059508,0.466791672247273,0.407954720200803,0.125253607551924,4.03156019343344,-4.60927032092391,191.13,-619.05
688,3088.22123893805,3819.91150442478,5444,1,1,1,1,0,0,0,0,4756,2400.22123893805,731.690265486726,3131.91150442478,1624.08849557522,4756,1,0.8,"n","MoccTr",16,0.00995033085316809,-0.127833371509885,-4.42284862919414,-4.50986000618377,-4.42284862919414,5.89541705204396,277.873501822894,0.473927692449428,0.505764599044498,0.0203077085060739,13.8211526597595,8.14439765134336,212.296666666667,-619.05
844,121.29203539823,591.495575221239,2903,1,1,1,1,0,0,0,0,2059,-722.70796460177,470.203539823009,-252.504424778761,2311.50442477876,2059,10,0,"n","KSR",16,2.30358459332713,-2.52572864430826,-3.35240721749272,-3.55785119170753,-3.35240721749272,8.38150070969046,4280.06059812934,0.468162211851223,0.429049992928864,0.102787795219912,11.6369962679836,5.63457823228204,233.463333333333,-619.05
2979,2428.20353982301,3215.02654867257,3692,1,1,1,1,0,0,0,0,713,-550.796460176991,786.823008849557,236.026548672567,476.973451327433,713,1,0.8,"n","BruceH",16,0.00995033085316809,-0.127833371509885,-4.8283137373023,-4.8283137373023,-4.60517018598809,4.47532434440989,2.3282347242822,0.462033259570779,0.468171982115203,0.0697947583140187,9.22137801155919,-1.56627647931349,254.63,-619.05
1302,0,128.380530973451,136,1,0,1,1,0,1,0,0,-1166,-1302,128.380530973451,-1173.61946902655,7.61946902654867,-1166,0.1,0,"n","MoccTr",16,-2.20727491318972,-2.52572864430826,-4.23360662955561,-4.3428059215206,-4.23360662955561,6.51462946267469,589.448977312436,0.413768398295605,0.382072843214889,0.204158758489507,2.75554655050147,-5.94876750007982,148.796666666667,-640.3
3830,2875.56637168142,2749.54867256637,3061,1,1,1,1,0,0,0,0,-769,-954.433628318584,-126.017699115044,-1080.45132743363,311.451327433628,-769,0,0,"n","BruceH",16,-4.60517018598809,-2.52572864430826,-4.50986000618377,-4.50986000618377,-4.50986000618377,5.47331402197794,152.75360049071,0.467069552001158,0.482428047574244,0.0505024004245977,9.20114465726412,-1.84077427256347,169.963333333333,-640.3
2250,897.088495575221,0,189,1,1,0,1,0,0,1,0,-2061,-1352.91150442478,-897.088495575221,-2250,189,-2061,0.1,0.8,"y","MoccTr",16,-2.20727491318972,-0.127833371509885,-4.3428059215206,-4.42284862919414,-4.3428059215206,6.18755465972796,401.15976788838,0.472510307410563,0.446239876213141,0.0812498163762964,2.9071556020427,-5.48683206439142,191.13,-640.3
2675,3004.73451327434,5329.7610619469,7999,1,1,1,1,0,0,0,0,5324,329.734513274336,2325.02654867257,2654.7610619469,2669.2389380531,5324,0.1,0.8,"y","MoccTr",16,-2.20727491318972,-0.127833371509885,-4.16691525505694,-4.13516655674236,-4.16691525505694,6.69021675550403,719.001766323433,0.475763188081572,0.498623684044311,0.0256131278741165,11.4499282142893,1.2646901462481,212.296666666667,-640.3
0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.1,10,"y","KSR",16,-2.20727491318972,2.31055326264322,-4.42284862919414,-4.38202663467388,-4.42284862919414,5.89541705204396,277.873501822894,NA,NA,NA,NA,NA,233.463333333333,-640.3
1287,185.87610619469,0,0,1,1,0,0,0,0,1,1,-1287,-1101.12389380531,-185.87610619469,-1287,0,-1287,0,10,"y","MoccTr",16,-4.60517018598809,2.31055326264322,-4.38202663467388,-4.71053070164592,-4.38202663467388,6.0519778007706,339.457825178343,NA,NA,NA,NA,NA,254.63,-640.3
1158,202.41592920354,159.097345132743,166,1,1,1,1,0,0,0,0,-992,-955.58407079646,-43.3185840707965,-998.902654867257,6.90265486725664,-992,0,10,"y","BruceH",16,-4.60517018598809,2.31055326264322,-4.1043948980756,-4.23360662955561,-4.1043948980756,6.84377217118598,852.525998644416,0.457919734885325,0.398150578137302,0.143929686977374,3.42077606281039,-4.39472941411767,148.796666666667,-661.55
2247,2825.94690265487,2997.64601769911,3017,1,1,1,1,0,0,0,0,770,578.946902654867,171.699115044248,750.646017699115,19.353982300885,770,0,0,"n","KSR",16,-4.60517018598809,-2.52572864430826,-4.42284862919414,-4.46540824361293,-4.42284862919414,5.89541705204396,277.873501822894,0.465787899416218,0.498531949859383,0.0356801507243985,9.66083024861348,-0.680712192211455,169.963333333333,-661.55
482,621.424778761062,0,144,1,1,0,1,0,0,1,0,-338,139.424778761062,-621.424778761062,-482,144,-338,1,0,"n","KSR",16,0.00995033085316809,-2.52572864430826,-4.42284862919414,-4.50986000618377,-4.42284862919414,5.89541705204396,277.873501822894,0.429372942166576,0.400832730440432,0.169794327392993,2.75418866192334,-2.8450585762073,191.13,-661.55
1041,667.106194690266,3559.21238938053,5021,1,1,1,1,0,0,0,0,3980,-373.893805309734,2892.10619469027,2518.21238938053,1461.78761061947,3980,0,0.8,"y","BruceH",16,-4.60517018598809,-0.127833371509885,-4.13516655674236,-4.26869794936688,-4.13516655674236,6.76933672978833,785.239324389224,0.46277171950603,0.507273938197604,0.0299543422963658,11.5167682402351,4.75992377098162,212.296666666667,-661.55
1208,0,0,0,1,0,0,0,0,1,1,1,-1208,-1208,0,-1208,0,-1208,0,0.8,"y","MoccTr",16,-4.60517018598809,-0.127833371509885,-4.07454193492592,-4.07454193492592,-4.07454193492592,6.91413624388924,920.906520643025,NA,NA,NA,NA,NA,233.463333333333,-661.55
1859,0,0,0,1,0,0,0,0,1,1,1,-1859,-1859,0,-1859,0,-1859,0.1,0.8,"y","BruceH",16,-2.20727491318972,-0.127833371509885,-4.55638002181866,-5.03595310208055,-4.42284862919414,5.89541705204396,277.873501822894,NA,NA,NA,NA,NA,254.63,-661.55
2885,582.044247787611,199.265486725664,102,1,1,1,1,0,0,0,0,-2783,-2302.95575221239,-382.778761061947,-2685.73451327434,-97.2654867256637,-2783,0,10,"y","BruceH",16,-4.60517018598809,2.31055326264322,-4.1043948980756,-4.16691525505694,-4.1043948980756,6.84377217118598,852.525998644416,0.435731379571633,0.40158416057479,0.162684459853577,2.66429840142096,-6.83058061703564,148.796666666667,-682.8
2226,0,0,0,1,0,0,0,0,1,1,1,-2226,-2226,0,-2226,0,-2226,10,10,"n","MoccTr",16,2.30358459332713,2.31055326264322,-4.55638002181866,-4.65646348037564,-4.55638002181866,5.14589816357272,86.2308071608066,NA,NA,NA,NA,NA,169.963333333333,-682.8
3117,3623.79646017699,5863.7610619469,6068,1,1,1,1,0,0,0,0,2951,506.796460176991,2239.96460176991,2746.7610619469,204.238938053098,2951,1,0,"y","BruceH",16,0.00995033085316809,-2.52572864430826,-4.01738352108597,-4.19970507787993,-4.01738352108597,7.0445491275868,1061.09690667307,0.448018295452481,0.454688323249941,0.0972933812975782,10.5785792486908,-0.805393345043498,191.13,-682.8
352,0,0,0,1,0,0,0,0,1,1,1,-352,-352,0,-352,0,-352,0,0.8,"y","KSR",16,-4.60517018598809,-0.127833371509885,-3.50655789731998,-3.70908216143146,-3.50655789731998,8.08404065446062,3156.81300354238,NA,NA,NA,NA,NA,212.296666666667,-682.8
1376,1872.15044247788,2970.0796460177,2961,1,1,1,1,0,0,0,0,1585,496.150442477876,1097.92920353982,1594.0796460177,-9.07964601769891,1585,1,0,"y","BruceH",16,0.00995033085316809,-2.52572864430826,-3.93734081341244,-4.1043948980756,-3.93734081341244,7.21956387535423,1280.39838509633,0.470094162674575,0.437615643930753,0.0922901933946721,8.71164200182412,1.96207733893446,233.463333333333,-682.8
1918,1546.86725663717,2002.10619469027,2114,1,1,1,1,0,0,0,0,196,-371.132743362832,455.238938053097,84.1061946902655,111.893805309734,196,1,0.8,"y","KSR",16,0.00995033085316809,-0.127833371509885,-3.68887945411394,-4.13516655674236,-3.68887945411394,7.72789469341571,2185.32155405557,0.424258874025034,0.401736590896437,0.174004535078529,6.39960282502808,-0.930408181453517,254.63,-682.8
3084,0,0,0,1,0,0,0,0,1,1,1,-3084,-3084,0,-3084,0,-3084,1,10,"n","BruceH",17,0.00995033085316809,2.31055326264322,-4.55638002181866,-4.46540824361293,-4.55638002181866,5.14589816357272,86.2308071608066,NA,NA,NA,NA,NA,276.426666666667,-21.25
2116,814.389380530973,427.672566371681,392,1,1,1,1,0,0,0,0,-1724,-1301.61061946903,-386.716814159292,-1688.32743362832,-35.6725663716814,-1724,0,10,"y","BruceH",17,-4.60517018598809,2.31055326264322,-4.19970507787993,-4.3428059215206,-4.19970507787993,6.60564268909356,653.759981593317,0.467948717948718,0.418190551911482,0.1138607301398,4.90975814431182,-3.7865730395975,297.593333333333,-21.25
1321,1283.01769911504,2734.58407079646,3155,1,1,1,1,0,0,0,0,1834,-37.9823008849557,1451.56637168142,1413.58407079646,420.41592920354,1834,1,0,"n","MoccTr",17,0.00995033085316809,-2.52572864430826,-3.9633162998157,-4.13516655674236,-3.9633162998157,7.16360348340068,1206.06181447293,0.486899407439138,0.478229829184786,0.0348707633760759,10.3566563264234,2.24708814097768,318.76,-21.25
470,0,0,399,1,0,0,1,0,1,1,0,-71,-470,0,-470,399,-71,0,10,"y","KSR",17,-4.60517018598809,2.31055326264322,-4.26869794936688,-4.46540824361293,-4.26869794936688,6.41588614977923,525.987539791596,0.487502829243056,0.442032851553659,0.0704643192032852,5.14858639689278,0.327925248344622,339.926666666667,-21.25
590,0,0,0,1,0,0,0,0,1,1,1,-590,-590,0,-590,0,-590,0.1,0.8,"y","KSR",17,-2.20727491318972,-0.127833371509885,-4.13516655674236,-4.38202663467388,-4.13516655674236,6.76933672978833,785.239324389224,NA,NA,NA,NA,NA,361.093333333333,-21.25
733,944.345132743363,2620.38053097345,2613,1,1,1,1,0,0,0,0,1880,211.345132743363,1676.03539823009,1887.38053097345,-7.38053097345119,1880,0.1,0.8,"y","BruceH",17,-2.20727491318972,-0.127833371509885,-4.01738352108597,-4.13516655674236,-4.01738352108597,7.0445491275868,1061.09690667307,0.451204410351835,0.428185392661414,0.120610196986751,8.2245849936734,2.00650250440447,382.26,-21.25
1600,96.8761061946903,0,123,1,1,0,1,0,0,1,0,-1477,-1503.12389380531,-96.8761061946903,-1600,123,-1477,0,10,"y","MoccTr",17,-4.60517018598809,2.31055326264322,-3.91202300542815,-4.07454193492592,-3.91202300542815,7.27343606473119,1356.0001774582,0.427839857438766,0.397743086652796,0.174417055908437,2.12651925105029,-5.9261046461177,276.426666666667,-42.5
3353,2542.40707964602,3515.10619469027,3584,1,1,1,1,0,0,0,0,231,-810.592920353982,972.699115044248,162.106194690266,68.8938053097345,231,10,0.8,"n","BruceH",17,2.30358459332713,-0.127833371509885,-4.55638002181866,-4.55638002181866,-4.55638002181866,5.14589816357272,86.2308071608066,0.466060453882392,0.48517648324844,0.048763062869168,8.44571905259015,-1.73948582099848,297.593333333333,-42.5
2048,322.132743362832,0,196,1,1,0,1,0,0,1,0,-1852,-1725.86725663717,-322.132743362832,-2048,196,-1852,0,10,"n","MoccTr",17,-4.60517018598809,2.31055326264322,-4.19970507787993,-4.42284862919414,-4.19970507787993,6.60564268909356,653.759981593317,0.465576389867945,0.415819456845821,0.118604153286234,3.26988205068317,-5.10523143046873,318.76,-42.5
1324,153.58407079646,0,0,1,1,0,0,0,0,1,1,-1324,-1170.41592920354,-153.58407079646,-1324,0,-1324,0.1,10,"n","BruceH",17,-2.20727491318972,2.31055326264322,-4.42284862919414,-4.50986000618377,-4.42284862919414,5.89541705204396,277.873501822894,NA,NA,NA,NA,NA,339.926666666667,-42.5
2034,1923.34513274336,1835.13274336283,1952,1,1,1,1,0,0,0,0,-82,-110.654867256637,-88.212389380531,-198.867256637168,116.867256637168,-82,0.1,0.8,"y","MoccTr",17,-2.20727491318972,-0.127833371509885,-3.28341434600577,-3.36679595494482,-3.28341434600577,8.51447986146554,4900.95689301793,0.456868507981964,0.439369104588216,0.10376238742982,7.46280069122662,-2.90374909267618,361.093333333333,-42.5
545,0,0,0,1,0,0,0,0,1,1,1,-545,-545,0,-545,0,-545,10,0.8,"n","BruceH",17,2.30358459332713,-0.127833371509885,-4.04555439805267,-4.16691525505694,-4.04555439805267,6.98092576227577,990.419100641602,NA,NA,NA,NA,NA,382.26,-42.5
2345,1171.17699115044,3359.1592920354,4016,1,1,1,1,0,0,0,0,1671,-1173.82300884956,2187.98230088496,1014.1592920354,656.840707964602,1671,1,0,"y","BruceH",17,0.00995033085316809,-2.52572864430826,-4.16691525505694,-4.30506559353775,-4.16691525505694,6.69021675550403,719.001766323433,0.461783371256433,0.458207458638111,0.0800091701054562,9.1501064018847,-0.171614200906644,276.426666666667,-63.75
1818,2410.08849557522,2202.1592920354,1759,1,1,1,1,0,0,0,0,-59,592.088495575221,-207.929203539823,384.159292035398,-443.159292035398,-59,0.1,0,"n","KSR",17,-2.20727491318972,-2.52572864430826,-4.50986000618377,-4.55638002181866,-4.50986000618377,5.47331402197794,152.75360049071,0.455653897934284,0.43569355042282,0.108652551642896,7.46851674153582,-1.54835641714726,297.593333333333,-63.75
1137,0,0,0,1,0,0,0,0,1,1,1,-1137,-1137,0,-1137,0,-1137,0.1,10,"y","MoccTr",17,-2.20727491318972,2.31055326264322,-4.16691525505694,-4.3428059215206,-4.16691525505694,6.69021675550403,719.001766323433,NA,NA,NA,NA,NA,318.76,-63.75
663,0,333.946902654867,1737,1,0,1,1,0,1,0,0,1074,-663,333.946902654867,-329.053097345133,1403.05309734513,1074,1,0,"y","KSR",17,0.00995033085316809,-2.52572864430826,-4.04555439805267,-4.19970507787993,-4.04555439805267,6.98092576227577,990.419100641602,0.466872877506435,0.507278665830287,0.0258484566632779,8.88123079440232,4.25579999447488,339.926666666667,-63.75
1135,733.265486725664,3128.38938053097,4931,1,1,1,1,0,0,0,0,3796,-401.734513274336,2395.12389380531,1993.38938053097,1802.61061946903,3796,10,0,"y","KSR",17,2.30358459332713,-2.52572864430826,-4.13516655674236,-4.26869794936688,-4.13516655674236,6.76933672978833,785.239324389224,0.472075647731792,0.500057355235386,0.0278669970328225,11.5797111999831,4.38163406957423,361.093333333333,-63.75
2452,2534.53097345133,5508.54867256637,7961,1,1,1,1,0,0,0,0,5509,82.5309734513276,2974.01769911504,3056.54867256637,2452.45132743363,5509,0,0.8,"y","MoccTr",17,-4.60517018598809,-0.127833371509885,-4.13516655674236,-4.26869794936688,-4.13516655674236,6.76933672978833,785.239324389224,0.471508235324561,0.499121479123808,0.0293702855516309,12.8920571584034,2.7457383024712,382.26,-63.75
1408,0,0,0,1,0,0,0,0,1,1,1,-1408,-1408,0,-1408,0,-1408,0.1,10,"y","MoccTr",17,-2.20727491318972,2.31055326264322,-4.30506559353775,-4.23360662955561,-4.30506559353775,6.30767196863685,463.271070319821,NA,NA,NA,NA,NA,276.426666666667,-85
2144,0,0,0,1,0,0,0,0,1,1,1,-2144,-2144,0,-2144,0,-2144,0,0.8,"n","KSR",17,-4.60517018598809,-0.127833371509885,-4.65646348037564,-4.71053070164592,-4.55638002181866,5.14589816357272,86.2308071608066,NA,NA,NA,NA,NA,297.593333333333,-85
2138,1164.87610619469,309.530973451327,213,1,1,1,1,0,0,0,0,-1925,-973.12389380531,-855.345132743363,-1828.46902654867,-96.5309734513274,-1925,10,10,"n","MoccTr",17,2.30358459332713,2.31055326264322,-4.60517018598809,-4.71053070164592,-4.55638002181866,5.14589816357272,86.2308071608066,0.449772334746428,0.415977390485163,0.134250274768409,3.92380812025643,-4.96630049042501,318.76,-85
1244,0,0,0,1,0,0,0,0,1,1,1,-1244,-1244,0,-1244,0,-1244,10,0.8,"y","KSR",17,2.30358459332713,-0.127833371509885,-3.68887945411394,-3.9633162998157,-3.68887945411394,7.72789469341571,2185.32155405557,NA,NA,NA,NA,NA,339.926666666667,-85
4907,3959.3185840708,3971.13274336283,4039,1,1,1,1,0,0,0,0,-868,-947.681415929203,11.8141592920354,-935.867256637168,67.8672566371683,-868,10,0,"n","BruceH",17,2.30358459332713,-2.52572864430826,-4.42284862919414,-4.65646348037564,-4.42284862919414,5.89541705204396,277.873501822894,0.466017826086031,0.463597446361022,0.0703847275529471,7.6965145593512,-5.32423585194212,361.093333333333,-85
1297,2295.09734513274,3057.50442477876,3330,1,1,1,1,0,0,0,0,2033,998.097345132743,762.407079646018,1760.50442477876,272.495575221239,2033,0,0,"n","BruceH",17,-4.60517018598809,-2.52572864430826,-4.50986000618377,-4.60517018598809,-4.50986000618377,5.47331402197794,152.75360049071,0.466689055203736,0.479222638009339,0.0540883067869251,9.96012957141532,2.42674628658141,382.26,-85
1023,174.849557522124,0,0,1,1,0,0,0,0,1,1,-1023,-848.150442477876,-174.849557522124,-1023,0,-1023,1,10,"y","BruceH",18,0.00995033085316809,2.31055326264322,-4.30506559353775,-4.46540824361293,-4.30506559353775,6.30767196863685,463.271070319821,NA,NA,NA,NA,NA,276.426666666667,-106.65
